name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
danschaumann,Toronto,Canada, male , 25-34 ,"['seoul', 'toronto', ' ontario', 'london', 'perth', 'giza', 'boston', ' ma', 'burlington', ' vt', 'kuala lumpur', 'montpelier', ' vt', 'palm cove', 'parkes', 'aso']","[' south korea', ' canada', ' uk', ' australia', ' egypt', ' usa', ' malaysia', ' japan']","[""I'm an avid traveller and singer/songwriter who has released an album called A Thousand Days Beneath The Sun. Originally from Townsville, I've been based in Brisbane, London and Sydney over the years before making the move to Canada in October 2013. Toronto is my current home and I can't wait to explore as much of North America as I can :) ""]","Cat cafe Hapineko, Shibuya",,"
",5 of 5 stars,"
One of the things on my to-do list in Tokyo was to check out a cat cafe, and Hapineko was the one I chose :) It was fairly difficult to find, even with a local friend in tow, but eventually we saw the signs on the side of the building and made out way in. After a detailed presentation from...


More 


"
taku335,Aomori-shi,Japan,,,"['aomori', 'matsuyama', 'sendai', 'hakodate', 'hakone-machi', 'hirosaki', 'kyoto', 'yokohama', 'chiyoda', 'morioka', 'shibuya', 'bunkyo']",[' japan'],[],"Sky Bus Tokyo, Chiyoda", Bus Tours,"
",4 of 5 stars,
bluecanyongolf,Wollerau,Wollerau,Male ,,"['bangkok', 'chiyoda', 'amsterdam', 'ayutthaya', 'baalbeck', 'barcelona', 'beirut', 'belgrade', 'berlin', 'bucharest', 'budapest', 'bukhara']","[' thailand', ' japan', ' the netherlands', ' lebanon', ' spain', ' serbia', ' germany', ' romania', ' hungary', ' uzbekistan']",[],"Sky Bus Tokyo, Chiyoda", Bus Tours,"
",1 of 5 stars,
mosplace,Cologne,Germany, female , 35-49 ,"['new york city', ' ny', 'rio de janeiro', 'dubai', 'barcelona', 'hong kong', 'malabo', 'san francisco', ' ca', 'mexico city', 'yekaterinburg', 'atlanta', ' ga', 'chicago', ' il', 'cologne']","[' usa', ' brazil', ' united arab emirates', ' spain', ' china', ' equatorial guinea', ' mexico', ' russia', ' germany']","['Ich verbringe beruflich ca. 40% des Jahres auf Reisen weltweit. Habe schon sehr viele Hotels, Restaurants ect. kennengelernt und einen sehr guten Vergleich.\nIn der Regel bernachte ich in 4-5 Sterne Hotel, aber selbst diese unterscheiden sich doch teilweise sehr.\nWenn ich in einer Stadt bin, schaue ich mir sehr gerne so viel wie mglich an.\nMeine Bewertungen spiegeln mein persnlich, kritische, Meinung wieder. ']","Sky Bus Tokyo, Chiyoda", Bus Tours,"
",1 of 5 stars,
twinkyneko,Miami,United States,,,"['miami', ' fl', 'miami beach', ' fl', 'fort lauderdale', ' fl', 'coral gables', ' fl', 'ueda', 'chiyoda', 'hollywood', ' fl', 'north miami beach', ' fl', 'bal harbour', ' fl', 'dania beach', ' fl', 'hallandale beach', ' fl', 'pembroke pines', ' fl']","[' usa', ' japan']",[],"Sky Bus Tokyo, Chiyoda", Bus Tours,"
",5 of 5 stars,
hiuc38,London,United Kingdom, female , 25-34 ,"['shibuya', 'berlin', 'chuo', 'liverpool', 'minato', 'moscow', 'new york city', ' ny', 'st. petersburg', 'sumida', 'west drayton', 'dubrovnik', 'edinburgh']","[' japan', ' germany', ' uk', ' russia', ' usa', ' croatia']",[],"Cat cafe Hapineko, Shibuya",,"
",5 of 5 stars,"
A visit to a cat cafe has to be a must for any cat lovers visiting or staying in Tokyo! I actually stumbled across Hapineko by accident and I would agree with the other reviewers that it is probably difficult to find if you are looking for it!
Hapineko is located just up the road from Shibuya crossing. To find...


More 


"
MMMMOK,Hyogo,Hyogo, male , 50-64 ,"['osaka', 'himeji', 'san francisco', ' ca', 'paris', 'kobe', 'brussels', 'mont-st-michel', 'minato', 'fujiyoshida', 'chiyoda', 'nara', 'sakaiminato']","[' japan', ' usa', ' france', ' belgium']",[],"Sky Bus Tokyo, Chiyoda", Bus Tours,"
",4 of 5 stars,
TylerBelcourt,Edmonton,Canada,,,"['shinjuku', 'shibuya', 'chiyoda', 'kyoto']",[' japan'],[],"Cat cafe Hapineko, Shibuya",,"
",5 of 5 stars,"
Not a big fan of cats...but this Cat Cafe was a great experience and I had a fun time relaxing in a small cafe filled with cute cats to pet! Pay to get in and get one free choice of beverage along with 2 small complementary candies to eat.
"
SeeSaw11,Toronto,Canada,,,"['varadero', 'hastings', 'barbados', 'chiyoda', 'tokyo', 'fujisawa', 'toronto', ' ontario', 'azumino', 'tomisato', 'bridgetown']","[' cuba', ' barbados', ' caribbean', ' japan', ' canada']",[],"Cat Cafe Nyanny Akihabara, Chiyoda",,,4 of 5 stars,"
There are 3 different rooms over 2 floors here, and we were pleased to find several friendly, outgoing cats both upstairs and downstairs. I really liked the fact that the cats had several cat sized ""escape"" exits into other non-public rooms that were off limits to visitors. Good to know they have that option for private space when they want...


More 


"
,,,,,[],[],[],"Sky Bus Tokyo, Chiyoda", Bus Tours,"
",4 of 5 stars,
Muenzy,Beijing,Beijing,Male ,,"['beijing', 'seoul', 'barcelona', 'chiyoda']","[' china', ' south korea', ' spain', ' japan']",[],"Sky Bus Tokyo, Chiyoda", Bus Tours,"
",4 of 5 stars,
changlek,Chonburi,Thailand, male , 65+ ,"['pattaya', 'bangkok', 'stralsund', 'manila', 'hamilton', 'oslo', 'bogoyvaer', 'celle', 'coromandel', 'hamburg', 'paraparaumu', 'asti']","[' thailand', ' germany', ' philippines', ' new zealand', ' norway', ' italy']","['Love to travel, specially with our Morgan.\nRetired. As snowbirds, we spend the winter in Thailand. While there we go around there and other countries in Asia ']","Sky Bus Tokyo, Chiyoda", Bus Tours,"
",2 of 5 stars,
RyguyC,Alberta,Canada, male , 25-34 ,"['calgary', ' alberta', 'edmonton', ' alberta', 'taito', 'banff', ' alberta', 'shibuya', 'osaka', 'vancouver', ' british columbia', 'paris', 'shinjuku', 'fujikawaguchiko-machi', 'otsu', 'chiyoda']","[' canada', ' japan', ' france']",[],"Cat cafe Hapineko, Shibuya",,"
",2 of 5 stars,"
We didn't regret our visit to this particular cat cafe, it was still a cute experience, and we met some other travelers. If you're visiting Tokyo and only plan on hitting up one cat cafe though, I would probably choose another one. The place was easy to find and was clean, the drinks were good...but the cats here have zero...


More 


"
Itrvis,,,,,['shibuya'],[' japan'],[],"Cat cafe Hapineko, Shibuya",,"
",1 of 5 stars,"
Came to hapineko hoping to have a great time, ending up finding it closed in the middle of the afternoon, sign showed that i had to wait for another half an hour, so i decided to just have a seat at the corner of the stairs while waiting *the entrance was quite packed* when it finally opened, the staff came...


More 


"
Amanda_in_Miami,Aventura,USA,,,"['shanghai', 'toronto', ' ontario', 'galway', 'berlin', 'limerick', 'dublin', 'london', 'siem reap', 'aventura', ' fl', 'beijing', 'boston', ' ma', 'chiyoda']","[' china', ' canada', ' ireland', ' germany', ' uk', ' cambodia', ' usa', ' japan']",[],"Sky Bus Tokyo, Chiyoda", Bus Tours,"
",2 of 5 stars,"
If you speak Japanese, I'm guessing you will learn alot. If not, you will get about 1 sentence of commentary for every 5-10 MINUTES of japanese commentary. If it's a nice day, and you want to sit on the upper deck and watch parts of Tokyo unfold before your eyes, hop aboard. But I felt it was a missed opportunity...


More 


"
smile_austin,Baltimore,Maryland, female , 25-34 ,"['paris', 'baltimore', ' md', 'lucerne', 'new york city', ' ny', 'san francisco', ' ca', 'interlaken', 'shinjuku', 'prague', 'salzburg', 'seattle', ' wa', 'washington dc', ' dc', 'austin', ' tx']","[' france', ' usa', ' switzerland', ' japan', ' czech republic', ' austria']",[],"Sky Bus Tokyo, Chiyoda", Bus Tours,"
",4 of 5 stars,"
We took the two-hour Odaiba night course bus tour on a Saturday. It included an hour of bus ride and one hour stop at the Aqua City in Odaiba. It was a fun ride and we rode past the Tokyo Tower, Ginza, Tsukuji fish market and other nearby attractions. The stop at Odaiba was fantastic and we saw the beautiful...


More 


"
Pelagea,London,UK, male , 35-49 ,"['hakone-machi', 'crystal river', ' fl', 'key largo', ' fl', 'kyoto', 'london', 'bruges', 'aalter', 'chiyoda', 'ellmau', 'geneva', 'miami beach', ' fl']","['cinque terre', ' japan', ' usa', ' uk', ' belgium', ' austria', ' switzerland']",[],"Sky Bus Tokyo, Chiyoda", Bus Tours,"
",2 of 5 stars,"
Poor. The service is nice and cheery, but the main thing that you need from such a tour -- commentary -- is entirely inadequate. Way more than half the time what you get through the headphones on the English language channel is music. No information about the history of Tokyo or anything else to fill the gaps. Even though a...


More 


"
kumonotaemahime,Matsumoto,Japan, female , 35-49 ,"['chuo', 'taipei', 'kyoto', 'sapporo', 'granada', 'minato', 'ota', 'taito', 'kobe', 'matsumoto', 'tokushima', 'xinbei']","[' japan', ' taiwan', ' spain']",[],"Meijiza, Chuo",,,2 of 5 stars,
,,,,,[],[],[],"Sky Bus Tokyo, Chiyoda", Bus Tours,"
",3 of 5 stars,
,,,,,[],[],[],"Cat cafe Hapineko, Shibuya",,"
",1 of 5 stars,"
301000


10


8



()


()

()

"
,,,,,[],[],[],"Sky Bus Tokyo, Chiyoda", Bus Tours,"
",4 of 5 stars,
adribuccolo,Sao Paulo,SP, female , 35-49 ,"['london', 'sao paulo', 'kyoto', 'new york city', ' ny', 'rio de janeiro', 'marrakech', 'chuo', 'brussels', 'miami', ' fl', 'ouarzazate', 'guaruja', 'bruges']","[' uk', ' brazil', ' japan', ' usa', ' morocco', ' belgium']",[],"Sky Bus Tokyo, Chiyoda", Bus Tours,"
",5 of 5 stars,"
The Sky Bus is a hop on and hop off bus with 3 differents routes. You can buy a 1 or 2 day ticket. The bus is a open double decker bus with many different stops of the most famous sightseeing in Tokyo. It's the best way to know Tokyo.
"
TexanInHK,Hong Hong,Hong Hong, male , 25-34 ,"['hobart', 'siem reap', 'hong kong', 'bangkok', 'rio de janeiro', 'singapore', 'kashi', 'patong', 'sydney', 'galveston', ' tx', 'rome', 'salvador']","[' australia', ' cambodia', ' china', ' thailand', ' brazil', ' singapore', ' usa', ' italy']",[],"Sky Bus Tokyo, Chiyoda", Bus Tours,"
",1 of 5 stars,"
We have taken hop on hop off busses in many countries and have had positive and less than positive experiences and by far I would rate the Tokyo Sky Bus as the WORST!!!
The bus never leaves on time. We purchased the 48 hour pass and regretted it within a couple of hours. By late pick-up, I don't mean a...


More 


"
,,,,,[],[],[],"Sky Bus Tokyo, Chiyoda", Bus Tours,"
",5 of 5 stars,
summ3r,Toronto,Canada, female , 50-64 ,"['london', 'kyoto', 'ottawa', ' ontario', 'toronto', ' ontario', 'algonquin park', ' ontario', 'new york city', ' ny', 'gettysburg', ' pa', 'tokyo', 'birmingham', 'minato', 'cape breton island', ' nova scotia']","[' uk', ' japan', ' canada', ' usa', 'ontario']","[""I'm married, w/ 4 young adult children & I love to travel, esp. to Europe! My two favourite trips have been 1) when my husband and I went overland from Nepal to Germany for our honeymoon, and 2) when we took our whole family to Germany, leased a Renault, and drove through Italy, France, Belgium and back to Germany! ""]","Sky Bus Tokyo, Chiyoda", Bus Tours,"
",2 of 5 stars,"
My daughter and I wanted an overview of Tokyo, and thought the Sky Bus would fit the bill. Sky Bus operates both a Hop On-Hop Off bus and a non-stop bus with a number of routes within each. We chose the non-stop bus, the Imperial Palace, Ginza, Marunouchi route.
We had some problem finding the Sky Bus ticket office for...


More 


"
cospar,,,,,"['kathmandu', 'bondi', 'chitwan national park', 'chiyoda', 'dubai', 'kuala lumpur', 'rotorua', 'taito']","[' nepal', ' australia', ' japan', ' united arab emirates', ' malaysia', ' new zealand']",[],"Sky Bus Tokyo, Chiyoda", Bus Tours,"
",2 of 5 stars,"
When you join the WiFi network, you need to make an account using your e-mail.
The fun part? They send you an e-mail with the password to use for the WiFi, which of course you can't access without a connection.
Be sure to connect to some public WiFi in order to get your password and use the bus one.
"
s-amasawa,,,,,['minato'],[' japan'],[],"Burlesque Tokyo, Minato", 1-2 hours,"

Recommended length of visit: 1-2 hours 
",5 of 5 stars,
rrr_sr,,,,,['minato'],[' japan'],[],"Burlesque Tokyo, Minato", 1-2 hours,"

Recommended length of visit: 1-2 hours 
",5 of 5 stars,
,,,,,[],[],[],"Burlesque Tokyo, Minato", 1-2 hours,"

Recommended length of visit: 1-2 hours 
",4 of 5 stars,
,,,,,[],[],[],"Burlesque Tokyo, Minato", 1-2 hours,"

Recommended length of visit: 1-2 hours 
",5 of 5 stars,
ginobobo,Yokohama,Japan,,,"['kamakura', 'beijing', 'taiyuan', 'yokohama', 'taipei', 'shibuya', 'taito', 'shimoda', 'shinjuku', 'sumida', 'chiyoda', 'chuo']","[' japan', ' china', ' taiwan']",[],"National Yoyogi Stadium, Shibuya",,,4 of 5 stars,"
so luck to be a part of an great game in this winter.It no so easy to see a great basketball game
in japan when everyone foucs on the baseball and football.The member of two team tried their
best to win the game and fighted until the last second.Great memory here!
"
dannie,erlanger,erlanger,,,[],[],[],"Jinbocho Kagetsu, Chiyoda",,,3 of 5 stars,
monachang,Tokyo,Japan, female , 25-34 ,"['osaka', 'yokohama', 'nagoya', 'chuo', 'kyoto', 'katsushika', 'seoul', 'sapporo', 'shibuya', 'bangkok', 'shinjuku', 'hiroshima']","[' japan', ' south korea', ' thailand']",[],"National Yoyogi Stadium, Shibuya",,,3 of 5 stars,
KirillXar182,Moscow,Russia, male , 18-24 ,"['osaka', 'urayasu', 'shibuya', 'nabq bay', 'minato', 'kobe', 'odawara', 'fujiyoshida', 'kyoto', 'moscow', 'protaras', 'tokyo']","[' japan', ' egypt', ' russia', ' cyprus']",[],"National Yoyogi Stadium, Shibuya",,,4 of 5 stars,
aosiso,Saitama,Japan, female , 35-49 ,"['minato', 'chiyoda', 'chuo', 'shinjuku', 'oshino-mura', 'higashiizu-cho', 'otsuki', 'togane', 'yokohama', 'ito', 'taito', 'sumida']",[' japan'],[],"Yuya Wasshoi, Kita",,,4 of 5 stars,
JYO_KUN,Tokyo,Japan,,,"['urayasu', 'minamiboso', 'ota', 'hakone-machi', 'ito', 'izunokuni', 'kawazu-cho', 'kofu', 'tachikawa']",[' japan'],[],"Spa Nagomi, Ota",,,4 of 5 stars,
alicecaiello,Darwin,Australia, female , 18-24 ,"['minato', 'shibuya', 'darwin', 'fujisawa', 'adelaide', 'adelaide river', 'airlie beach', 'alice springs', ""arthur's pass national park"", 'ayr', 'batchelor', 'blenheim']","[' japan', ' australia', ' new zealand']","[""Just an Aussie girl whose heart was stolen by Japan and it's many beautiful places and amazing people with fabulous friends who are her family. Loves to travel and plans for more of Japan, Montreal, Canada and Korea. ""]","Shibuya Plug, Shibuya",,,4 of 5 stars,"
I've been here a few times over 2 years, and every time i've seen a few great local and organized planned bands come here. It's small depending on the event it can be a seated one, or standing. There is a bar too with a small list of beers, wine, juice, soft drinks etc...no food. It's a good place to...


More 


"
,,,,,[],[],[],"Le Cinema, Shibuya",,,3 of 5 stars,
