name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Mainstays,Mississauga,Canada, female , 25-34 ,"['hamilton', ' ontario', 'calgary', ' alberta', 'cayo guillermo', 'dundas', ' ontario', 'rafael freyre', 'burlington', ' ontario', 'holguin', 'mississauga', ' ontario', 'niagara falls', ' ontario', 'oakville', ' ontario', 'toronto', ' ontario']","[' canada', ' cuba']",[],"Newbury Spa, Calgary", Spas,"

Owner description Newbury Spa is a premium downtown Calgary Day Spa. Newbury Spa performs a full array of premium spa services: Dermalogica Custom Facials, Registered Massage Therapy; Both Therapeutic and Relaxation massage, Pedicures, Manicures, Detoxifying Body wraps, Hair Removal (waxing)The team of talented Registered Massage Therapists (RMT's) and Certified Aestheticians offer wonderful massage treatments and luxurious skin care in a tranquil environment, stimulating your senses and soothing your soul. The unique Newbury Spa approach, combined with skill and dedication to the craft, provides a truly one-of-a-kind experience, delivered by a dedicated team of professionals, making Newbury Spa a Calgary jewel. 
",4 of 5 stars,"
Newbury Spa 4 1/2 stars all the way from Toronto....
My husband and I decided to take a getaway trip to Calgary, and heard the advertisements for Newbury spa on the radio while in our cab on our way to our hotel, and decided to book a couples massage along with pedicures to top off our refreshing vacation. A very...


More 


"
Calgarygirl20,Calgary,Canada, female , 25-34 ,"['calgary', ' alberta', 'athens', 'banff', ' alberta', 'beijing', 'bismarck', ' nd', 'boise', ' id', 'cancun', 'canmore', ' alberta', 'chicago', ' il', ""coeur d'alene"", ' id', 'eugene', ' or', 'fukuoka']","[' canada', ' greece', ' china', ' usa', ' mexico', ' japan']",[],"Newbury Spa, Calgary", Spas,"

Owner description Newbury Spa is a premium downtown Calgary Day Spa. Newbury Spa performs a full array of premium spa services: Dermalogica Custom Facials, Registered Massage Therapy; Both Therapeutic and Relaxation massage, Pedicures, Manicures, Detoxifying Body wraps, Hair Removal (waxing)The team of talented Registered Massage Therapists (RMT's) and Certified Aestheticians offer wonderful massage treatments and luxurious skin care in a tranquil environment, stimulating your senses and soothing your soul. The unique Newbury Spa approach, combined with skill and dedication to the craft, provides a truly one-of-a-kind experience, delivered by a dedicated team of professionals, making Newbury Spa a Calgary jewel. 
",5 of 5 stars,"
I went to Newbury Spa with my sister-in-law for a massage and pedicure. My massage therapist was great. I have some back problems, and she spent extra time with me at the end of my massage to show me some special stretches I could do to help realign my back. I felt pampered the whole time, and absolutely LOVED the...


More 


"
iheartcupcakes,Calgary,Calgary, female , 25-34 ,"['calgary', ' alberta', 'del mar', ' ca', 'drumheller', ' alberta', 'edmonton', ' alberta', 'toronto', ' ontario']","[' canada', ' usa']",[],"Newbury Spa, Calgary", Spas,"

Owner description Newbury Spa is a premium downtown Calgary Day Spa. Newbury Spa performs a full array of premium spa services: Dermalogica Custom Facials, Registered Massage Therapy; Both Therapeutic and Relaxation massage, Pedicures, Manicures, Detoxifying Body wraps, Hair Removal (waxing)The team of talented Registered Massage Therapists (RMT's) and Certified Aestheticians offer wonderful massage treatments and luxurious skin care in a tranquil environment, stimulating your senses and soothing your soul. The unique Newbury Spa approach, combined with skill and dedication to the craft, provides a truly one-of-a-kind experience, delivered by a dedicated team of professionals, making Newbury Spa a Calgary jewel. 
",5 of 5 stars,"
I got a gift card from a client to go to Newbury Spa for a massage and a pedicure and was REALLY impressed. I just had a baby a few weeks ago and my massage therapist helped work through all the areas where I've been holding tension since. The spa was a great environment so I got to spend some...


More 


"
pscollard,Calgary,Canada, male , 25-34 ,"['calgary', ' alberta', 'san francisco', ' ca', 'zagora', 'banff', ' alberta', 'canmore', ' alberta', 'golden', ' british columbia', 'grasse', 'paris', 'playa maroma', 'seattle', ' wa', 'algeciras', 'barcelona']","[' canada', ' usa', ' morocco', ' france', ' mexico', ' spain']",[],"Newbury Spa, Calgary", Spas,"

Owner description Newbury Spa is a premium downtown Calgary Day Spa. Newbury Spa performs a full array of premium spa services: Dermalogica Custom Facials, Registered Massage Therapy; Both Therapeutic and Relaxation massage, Pedicures, Manicures, Detoxifying Body wraps, Hair Removal (waxing)The team of talented Registered Massage Therapists (RMT's) and Certified Aestheticians offer wonderful massage treatments and luxurious skin care in a tranquil environment, stimulating your senses and soothing your soul. The unique Newbury Spa approach, combined with skill and dedication to the craft, provides a truly one-of-a-kind experience, delivered by a dedicated team of professionals, making Newbury Spa a Calgary jewel. 
",4 of 5 stars,"
My wife and I have been going to Newbury spa since May 2011. We have been about 5 times now and have always had an amazing experience. The massage therapists are very professional and ask you prior to your massage if you have any concerns or areas that need to be worked on. This spa is a true beauty and...


More 


"
Alberta83,Calgary,Canada, female , 25-34 ,"['st maarten-st martin', 'calgary', ' alberta', 'athens', 'airdrie', ' alberta', 'philipsburg', 'banff', ' alberta', 'edmonton', ' alberta', 'simpson bay', 'canmore', ' alberta', 'las vegas', ' nv', 'lindos', 'rhodes']","[' caribbean', ' canada', ' greece', ' st maarten-st martin', ' usa']",[],"Newbury Spa, Calgary", Spas,"

Owner description Newbury Spa is a premium downtown Calgary Day Spa. Newbury Spa performs a full array of premium spa services: Dermalogica Custom Facials, Registered Massage Therapy; Both Therapeutic and Relaxation massage, Pedicures, Manicures, Detoxifying Body wraps, Hair Removal (waxing)The team of talented Registered Massage Therapists (RMT's) and Certified Aestheticians offer wonderful massage treatments and luxurious skin care in a tranquil environment, stimulating your senses and soothing your soul. The unique Newbury Spa approach, combined with skill and dedication to the craft, provides a truly one-of-a-kind experience, delivered by a dedicated team of professionals, making Newbury Spa a Calgary jewel. 
",5 of 5 stars,"
My mother and I give eachother gift certificates to Newbury Spa for manicures/pedicures each year for the past few years as birthday gifts. From the minute you enter Newbury Spa you feel so very welcomed. It is very, very clean. Relaxing, quiet music plays throughout the spa. You are given robes, flip flops, lockers for your belongings. Very elegantly furninshed....


More 


"
JanineDeZ,Calgary,Canada, female , 25-34 ,"['calgary', ' alberta', 'port angeles', ' wa', 'waterton lakes national park', ' alberta', 'aberdeen', ' sd', 'acre', 'amsterdam', 'athens', 'avignon', 'banff', ' alberta', 'bangkok', 'barcelona', 'beijing']","[' canada', ' usa', ' israel', ' the netherlands', ' greece', ' france', ' thailand', ' spain', ' china']",[],"Newbury Spa, Calgary", Spas,"

Owner description Newbury Spa is a premium downtown Calgary Day Spa. Newbury Spa performs a full array of premium spa services: Dermalogica Custom Facials, Registered Massage Therapy; Both Therapeutic and Relaxation massage, Pedicures, Manicures, Detoxifying Body wraps, Hair Removal (waxing)The team of talented Registered Massage Therapists (RMT's) and Certified Aestheticians offer wonderful massage treatments and luxurious skin care in a tranquil environment, stimulating your senses and soothing your soul. The unique Newbury Spa approach, combined with skill and dedication to the craft, provides a truly one-of-a-kind experience, delivered by a dedicated team of professionals, making Newbury Spa a Calgary jewel. 
",2 of 5 stars,"
The spa itself wasn't that bad, but I went in for a pre-natal and I think my masseuse was pregnant herself. She seemed very tired halfway through and the pressure never got to where I wanted. Meanwhile my husband was getting a deep tissue. I was so jealous: a. that his massage was way better and b. that another woman...


More 


"
Glee2544,Calgary AB,Calgary AB,,,"['calgary', ' alberta', 'banff', ' alberta', 'island of hawaii', ' hi', 'hawaii volcanoes national park', ' hi', 'laupahoehoe', ' hi', 'haleiwa', ' hi', 'carlsbad', ' ca', 'fernie', ' british columbia', 'honolulu', ' hi', 'kailua-kona', ' hi', 'kealakekua', ' hi', 'san diego', ' ca']","[' canada', ' usa']",[],"Oasis Wellness Centre & Spa, Calgary"," Spas, Health Clubs","
",4 of 5 stars,"
Went with some girlfriends to celebrate a birthday and I must say it was a pleasurable experience, soothing yet rejuvenating. There's a washroom/shower/locker area we were ushered into at the beginning to get changed and then we enjoyed the waiting areas - nice drinks and fruit to munch on in rooms that had a nice ambience to them.
I had...


More 


"
JustmeTeri,Calgary,Canada, female , 35-49 ,"['calgary', ' alberta', 'memphis', ' tn', 'playa del carmen', 'puerto vallarta', 'bragg creek', ' alberta', 'drumheller', ' alberta', 'puerto morelos', 'anaheim', ' ca', 'banff', ' alberta', 'beverly hills', ' ca', 'cancun', 'caracas']","[' canada', ' usa', ' mexico', ' venezuela']",['I am a bit spoiled by the vacations we take so I do expect top notch no matter where we go. '],"Oasis Wellness Centre & Spa, Calgary"," Spas, Health Clubs","
",3 of 5 stars,"
it is not nearly as clean as it should be and the staff is not as good as they should be at what they do
"
FtMacTompkins,Fort McMurray,Fort McMurray, female , 35-49 ,"['fort mcmurray', ' alberta', 'lahaina', ' hi', 'calgary', ' alberta', 'paris', 'zermatt', 'lille', 'courseulles-sur-mer', 'dublin', 'ieper (ypres)', 'lucerne', 'golden', ' british columbia', 'ottawa', ' ontario']","[' canada', ' usa', ' france', ' switzerland', ' ireland', ' belgium']",['I love to travel and always planning my next trip. I usually travel to places that have a strong Historical meaning to me. '],"Oasis Wellness Centre & Spa, Calgary"," Spas, Health Clubs","
",5 of 5 stars,"
My sister gave me a GC for a hot stone massage at the Oasis Wellness Center and Spa. When I walked in, it looked like your typical spa place until you were taken down the hall.
It has an Egyptian theme and it very much reminded me of being in Egypt with all the carvings and paintings on the wall....


More 


"
PickyBrat,Calgary,AB CANADA,,,"['calgary', ' alberta', 'cochrane', ' alberta', 'banff', ' alberta', 'bragg creek', ' alberta', 'gabriola island', ' british columbia', 'marblehead', ' ma', 'okotoks', ' alberta', 'canmore', ' alberta', 'high river', ' alberta', 'las vegas', ' nv', 'nanaimo', ' british columbia', 'peabody', ' ma']","[' canada', ' usa']",[],"Oasis Wellness Centre & Spa, Calgary"," Spas, Health Clubs","
",1 of 5 stars,"
After my massage but before my facial they put me in a waiting room. And forgot about me. I went to the front twice to say hey I have been waiting a long time. Then they said that they didnt have time to do my facial and could I just pay for the massage and come back another day. Ridiculous!...


More 


"
