name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Oceanchic83,San Diego,California, Female ,,"['brisbane', 'daintree', 'green island', 'pokolbin', 'portland', ' or', 'monterey', ' ca', 'chiang mai', 'pebble beach', ' ca', 'yosemite national park', ' ca', 'anchorage', ' ak', 'cairns', 'goleta', ' ca']","[' australia', ' usa', ' thailand']",[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
I had done a Segway tour before and went with girlfriends, two of whom had never ridden before. Our guides Landon and Brittney were not only energetic and fun, they were so great helping everyone feel safe and comfortable. Our group ranged in ages from 20's to 60's and soon after our safety initiation, every single one of us was...


More 


"
Drezek,Mississauga,Canada,,,"['montreal', ' quebec', 'dallas', ' tx', 'abu dhabi', 'aleppo', 'amman', 'amsterdam', 'balatonfured', 'bangkok', 'beirut', 'budapest', 'bursa', 'damascus']","[' canada', ' usa', ' united arab emirates', ' syria', ' jordan', ' the netherlands', ' hungary', ' thailand', ' lebanon', ' turkey']",[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
I had a great experience at Segway nation, with Britney and Landon, our hosts. IT was soooo fun and the hosts were so informative and knowledgeable about the city of Dallas, and they were so fun and energetic!
"
Wyatts873,Leesburg,United States,,,"['dallas', ' tx', 'harpers ferry', ' wv']",[' usa'],[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
My husband and I had a fantastic Segway tour of Dallas on Sunday afternoon. Landon was an amazing guide and provided both fun and accurate data on downtown Dallas. We've been on a lot of Segway tours prior to this but this was by far the most fun. This is a great way to see Dallas!
"
sm99uk,Liverpool,Liverpool, female , 25-34 ,"['lido di venezia', 'yellowstone national park', ' wy', 'alicante', 'chattanooga', ' tn', 'dallas', ' tx', 'barcelona', 'denver', ' co', 'gatlinburg', ' tn', 'little rock', ' ar', 'memphis', ' tn', 'nashville', ' tn']","[' italy', ' usa', ' spain', 'costa brava']",[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
This was my first ever segway tour and, although concerned that I would fall off or crash, or guide Landon spent time ensuring each of our group could ride the segway safely. He was an incredible guide - friendly, fun, informative and extremely knowledgeable about Dallas, including sharing his theories on the JFK murder. Water and helmets were provided and...


More 


"
browngravy,burlington,burlington,,,"['brussels', 'dallas', ' tx', 'paris']","[' belgium', ' usa', ' france']",[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
This Segway tour was the highlight of our visit to Dallas. The guide was very pleasant and extremely knowledgeable.
"
Paul2188,Fort Myers,Florida,,,"['dallas', ' tx', 'atlantic city', ' nj', 'biloxi', ' ms', 'bora bora', 'clearwater', ' fl', 'colorado springs', ' co', 'denver', ' co', 'destin', ' fl', 'fort lauderdale', ' fl', 'jacksonville', ' fl', 'kissimmee', ' fl', 'lancaster', ' pa']","[' usa', ' french polynesia']",[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
My boss and I did a tour around Dallas after work. Landon was our tour guide and he did an awesome job. He really gave us a lot of information and you can really tell he loves his job!! I def recommend this company and Landon for your tours in Dallas. Give the man a raise! Segway tours is the...


More 


"
jfzola25,,,,,"['dallas', ' tx']",[' usa'],[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
Just back from one of the most interesting, and definitely the most fun, city tours I have ever been on. Landon our guide was patient and thorough in his training, which was important as we were both Segway newbies, but we soon felt confident and thoroughly enjoyed our time. He was very knowledgable and generous with his time, but above...


More 


"
uzzimaster,Princeton,New Jersey,,,"['dallas', ' tx']",[' usa'],[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
We were first time segway tourists and Landon made it an awesome one. He was very informative about the city, fun facts, and polite. Dallas is a nice city to tour around and segway is a fun way to do it. Next time we might do the longer tour. Love riding segway now.
"
Drezek,Mississauga,Canada,,,"['montreal', ' quebec', 'dallas', ' tx', 'abu dhabi', 'aleppo', 'amman', 'amsterdam', 'balatonfured', 'bangkok', 'beirut', 'budapest', 'bursa', 'damascus']","[' canada', ' usa', ' united arab emirates', ' syria', ' jordan', ' the netherlands', ' hungary', ' thailand', ' lebanon', ' turkey']",[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
I had a great experience at Segway nation, with Britney and Landon, our hosts. IT was soooo fun and the hosts were so informative and knowledgeable about the city of Dallas, and they were so fun and energetic!
"
Wyatts873,Leesburg,United States,,,"['dallas', ' tx', 'harpers ferry', ' wv']",[' usa'],[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
My husband and I had a fantastic Segway tour of Dallas on Sunday afternoon. Landon was an amazing guide and provided both fun and accurate data on downtown Dallas. We've been on a lot of Segway tours prior to this but this was by far the most fun. This is a great way to see Dallas!
"
sm99uk,Liverpool,Liverpool, female , 25-34 ,"['lido di venezia', 'yellowstone national park', ' wy', 'alicante', 'chattanooga', ' tn', 'dallas', ' tx', 'barcelona', 'denver', ' co', 'gatlinburg', ' tn', 'little rock', ' ar', 'memphis', ' tn', 'nashville', ' tn']","[' italy', ' usa', ' spain', 'costa brava']",[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
This was my first ever segway tour and, although concerned that I would fall off or crash, or guide Landon spent time ensuring each of our group could ride the segway safely. He was an incredible guide - friendly, fun, informative and extremely knowledgeable about Dallas, including sharing his theories on the JFK murder. Water and helmets were provided and...


More 


"
browngravy,burlington,burlington,,,"['brussels', 'dallas', ' tx', 'paris']","[' belgium', ' usa', ' france']",[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
This Segway tour was the highlight of our visit to Dallas. The guide was very pleasant and extremely knowledgeable.
"
merlinScotland,scotland,scotland, female , 35-49 ,"['orlando', ' fl', 'glasgow', 'clydebank', 'dallas', ' tx', 'drymen', 'palma de mallorca', 'erskine', 'harrogate', 'helensburgh', 'houston', ' tx', 'san antonio', ' tx', 'selkirk']","[' usa', ' uk', ' spain']",[],"Segway Nation Dallas, Dallas", Segway Tours,"

Owner description Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy! 
",5 of 5 stars,"
Landon our tour guide was amazing from start to finish. Friendly, hospitable, interesting, knowledgeable & FUN :) We visited everything & more we wanted to see. Dallas is a truly beautiful city. Thanks to Landon we had memorable experience.
"
