name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Dancerholic,Santa Monica,Santa Monica,,,"Honfleur, France,Los Angeles, CA, USA,Malaga, Spain,Seville, Spain,Granada, Spain,",[],"The City Tour Los Angeles Day Tours, Los Angeles"," Tours
",,,"
The following is an email I sent to the Founder of the City Tour, they are based in Colorado. This email will serve as my review of this tour:
Dear Mr. Shiv Chakrabarti (Founder of the City Tour), Rob and Davana:
Let me start out by saying that we are now THRILLED that you guys canceled our tour for 20...


More 


"
Talksalot19,Home,Home,,,"Los Angeles, CA, USA,Valleandona, Italy,Wilmington, NC, USA,Asti, Italy,",[],"The City Tour Los Angeles Day Tours, Los Angeles"," Tours
",,,"
The City Tour of downtown Los Angeles was pitiful and an embarrassment. Don't go on it!
"
travel'n_girl27,L.A.,L.A., female , 35-49 ,"Anaheim, CA, USA,Los Angeles, CA, USA,San Francisco, CA, USA,Aix-en-Provence, France,Amsterdam, The Netherlands,Arles, France,Austin, TX, USA,Avalon, CA, USA,Avignon, France,Bakersfield, CA, USA,Barcelona, Spain,Berkeley, CA, USA,",[],"The City Tour Los Angeles Day Tours, Los Angeles"," Tours
",,,"
This company has some nerve advertising this as a ""Gourmet Restaurant Walking Tour"" on their website. Yes we did alot of walking but gourmet??? Not even close. We originally booked for the Downtown L.A. tour on 6/3/12 and at the last minute received an email stating that two of the restaurants had to cancel due to private parties so they...


More 


"
Daveychu,Redondo Beach,California,,,"Bangkok, Thailand,Los Angeles, CA, USA,Amsterdam, The Netherlands,Anaheim, CA, USA,Baltimore, MD, USA,Berlin, Germany,Boston, MA, USA,Brussels, Belgium,Chicago, IL, USA,Dallas, TX, USA,Denver, CO, USA,Florence, Italy,",[],"The City Tour Los Angeles Day Tours, Los Angeles"," Tours
",,,"
A huge rip off. Hopefully my money will be refunded. Even if it is the tour was still a waste of a day. The people involved should be ashamed.
"
babyjane007,montreal,montreal,,,"Denver, CO, USA,Los Angeles, CA, USA,Temecula, CA, USA,",[],"VIP Private Street Rod Limo Tour, Los Angeles",,,,"
We booked with Alimozone for 14 executives after our conference and were referred by the Hilton Anaheim. We had the worst experience ever. Tony was rude, arrogant, impatient and kept complaining and whining all day about irrelevant details totally ruining our day and our teambuilding event!
I did organize this tour for my top executives! We were a group of...


More 


"
minirose,Minneapolis,Minnesota, female , 50-64 ,"Morris, IL, USA,Joliet, IL, USA,New Orleans, LA, USA,Blytheville, AR, USA,Burnsville, MN, USA,Port Allen, LA, USA,Banff, Alberta, Canada,Baton Rouge, LA, USA,Bloomington, MN, USA,Mammoth Lakes, CA, USA,New Prague, MN, USA,Owatonna, MN, USA,",[],"American Orient Express - National Parks of the West, Los Angeles",,,,"
The American Orient Express is now known as the Grandluxe Express. Unfortunately, after taking the National Parks of the West Tour, I would never recommend this trip to anyone. It was a very expensive mistake.
Our trip began in Albuquerque at a lengthy check-in process. We were excited because we had traveled by luxury train in Canada and loved it!...


More 


"
Bayunco,,,,,"Santa Maria, CA, USA,Los Angeles, CA, USA,San Marino, CA, USA,Yosemite National Park, CA, USA,Roswell, NM, USA,Bakersfield, CA, USA,Sequoia and Kings Canyon National Park, CA, USA,Daly City, CA, USA,Henderson, NV, USA,Lone Pine, CA, USA,Primm, NV, USA,San Francisco, CA, USA,",[],"Griffith Park Horse Rentals, Los Angeles"," Horse riding
",Explore the 54 miles of rustic trails in Griffiths Park on guided horseback rides. Sunset ride and barbecue packages are available from April through October.,5 of 5 stars,"
Came here with my wife and children.
With the exception of my wife, it was our first time ever riding.
25$ cash only for an hour ride;However, if the rider is over 200 lbs, one has to pay an additional 10$.
This is the part where I feel that I need to qualify.
Most reviews are either very positive or...


More 


"
Clydeclyde,,,,,"Los Angeles, CA, USA,Las Vegas, NV, USA,",[],"Griffith Park Horse Rentals, Los Angeles"," Horse riding
",Explore the 54 miles of rustic trails in Griffiths Park on guided horseback rides. Sunset ride and barbecue packages are available from April through October.,5 of 5 stars,"
We have been to other stables and this one is the BEST, hands down. The animals are healthy and beautiful , not run down. They have bigger horses for heavier riders, thank you!! The instruction before the ride is helpful. On the ride, the guide gave me some pointers too. Remember, heels down, toes up!
"
JakeyJake2000,,,,,"Los Angeles, CA, USA,",[],"Griffith Park Horse Rentals, Los Angeles"," Horse riding
",Explore the 54 miles of rustic trails in Griffiths Park on guided horseback rides. Sunset ride and barbecue packages are available from April through October.,5 of 5 stars,"
I have over 35 years experience training and showing horses and I recently took a friend with his two kids to go on the trail ride and they had a fabulous time and can't wait to go again. The horses are taken excellent care of and are safe and very spoiled from all the carrots people give them! As for...


More 


"
MYMOMJANIE,Redondo Beach,CA,,,"Los Angeles, CA, USA,London, UK,San Diego, CA, USA,San Francisco, CA, USA,Santa Monica, CA, USA,Zurich, Switzerland,Avalon, CA, USA,Rome, Italy,New York City, NY, USA,Paris, France,Brussels, Belgium,Las Vegas, NV, USA,",[],"Griffith Park Horse Rentals, Los Angeles"," Horse riding
",Explore the 54 miles of rustic trails in Griffiths Park on guided horseback rides. Sunset ride and barbecue packages are available from April through October.,5 of 5 stars,"
It was my very first time on a horse and I was a bit apprehensive about this but the owner, Julie and her staff of friendly horse professionals picked out the perfect horse for me. Before I knew it, I was riding along with the rest of the pack and our family enjoyed a truly beautiful outdoor day together riding...


More 


"
TianaH370,Beverly Hills,United States, female , 25-34 ,"Punta Cana, Dominican Republic,Puerto Morelos, Mexico,Playa Mujeres, Mexico,Los Angeles, CA, USA,Wailea, HI, USA,Austin, TX, USA,Montego Bay, Jamaica,Las Vegas, NV, USA,Santa Barbara, CA, USA,Cancun, Mexico,Denver, CO, USA,Rio de Janeiro, Brazil,","[u'I am a freelance photographer based in Beverly Hills, CA. My website is: www.JUSTAGIRLFROMLA.com ']","Griffith Park Horse Rentals, Los Angeles"," Horse riding
",Explore the 54 miles of rustic trails in Griffiths Park on guided horseback rides. Sunset ride and barbecue packages are available from April through October.,5 of 5 stars,"
Decided to take my niece and bF riding here on a Saturday morning. Arrived and when we asked if we could walk, trot & canter and we're told ""of course."". We ended up in a big group of about ten. The guide was great and friendly but after a while I asked when we could go faster and he said...


More 


"
TheLoneARanger,Luzon,Philippines, male , 50-64 ,"Los Angeles, CA, USA,Cebu City, Philippines,Baguio, Philippines,Boracay, Philippines,Manila, Philippines,Luzon, Philippines,",[],"American Orient Express - Coastal Culinary Adventure, Los Angeles",,,,"
This was an interesting journey. Great food and tours that were part of the theme. Each dinner was creative and a a wonder to behold. They serve a nice table wine at dinner, but I opted for the wine list and something a little better. The lunches off the train were also in tune with the Culinary trip so that...


More 


"
terryaki,La Canada,La Canada,,,"Los Angeles, CA, USA,",[],"Image West Salon, Day Spa & Boutique, Los Angeles",,,5 of 5 stars,"
I had been looking for a first class Spa and Salon in my neighborhood when I came across a goldmine! Good bye Burke Williams and every place else.
Image West Salon is the best Salon that I have been to from Encino to
Pasadena. The salon features full service color, cuts, nail services, hair extensions and even permanent makeup. Debra,...


More 


"
chanel399,Burbank,CA,,,"Baton Rouge, LA, USA,Kirkland, WA, USA,Los Angeles, CA, USA,Seattle, WA, USA,Las Vegas, NV, USA,New Orleans, LA, USA,",[],"Marine Spa & Chiropractic, Los Angeles",,,5 of 5 stars,"
I am in San Pedro at least 3 times a year for work. I was in dire need of a massage and took a chance on Marine Spa after finding them on the internet. What a wonderful place it turned out to be! It is less than 5 minutes from the Harbor area hotels (right near the cruise ships). Great...


More 


"
ChrisVogel,Winnipeg MB Canada,Winnipeg MB Canada,,,"Los Angeles, CA, USA,",[],"Hollywood Fantasy Tours, Los Angeles",,,5 of 5 stars,"
We took two of the tours offered by Hollywood Fantasy Tours, and both were excellent. Their offices at 6231 Hollywood Blvd, directly across from the Hollywood and Vine Metro station, include nice everything and lots of information. Their prices are very reasonable. Their vehicles (including the shorter open vans needed for navigating in the residential hills), were comfortable and clean,...


More 


"
Tauren,Scottsdale,Arizona, male , 25-34 ,"Philadelphia, PA, USA,Doylestown, PA, USA,Jerome, AZ, USA,Los Angeles, CA, USA,Prague, Czech Republic,Anaheim, CA, USA,Bonnyrigg, UK,Camp Verde, AZ, USA,Clarkdale, AZ, USA,Flagstaff, AZ, USA,Krakow, Poland,Liverpool, UK,","[u""My wife and I are graduate students, so we're always traveling on a tight budget. We traveled abroad extensively both during and after college, and our favorite location is Edinburgh, Scotland. ""]","Haunted Hollywood Tours, Los Angeles"," Tours
",,5 of 5 stars,"
""What could be a more haunted city than Hollywood?,"" one might ask. However, the ghosts were conspicuously absent from this tour which was essentially a ""Homes of the Stars"" tour. We did visit some famous murder sites, but the tour lacked the storytelling normally found on these types of tours. The tour lasted two hours and covered a lot of...


More 


"
LAnewlyweds,los angeles,los angeles, female , 25-34 ,"Las Vegas, NV, USA,Kapolei, HI, USA,Wailuku, HI, USA,Santa Cruz, CA, USA,Solvang, CA, USA,San Diego, CA, USA,Burbank, CA, USA,Coronado, CA, USA,Haleiwa, HI, USA,Los Angeles, CA, USA,Paia, HI, USA,Palm Springs, CA, USA,",[],"Om Organic Massage, Los Angeles",,"State-Certified massage therapist dedicated to providing excellent, holistic, therapeutic Pre-Natal and Deep Tissue Massage. A proactive approach to health involves honoring every aspect of our beings, allowing growth and restoration in body, mind and spirit. Strong advocates for Yoga, Ayurvedic Nutrition & Wellness, and for choosing to live conscious, mindful existences allowing the blossoming of health, vitality and happiness.",5 of 5 stars,"
I started going to Om when I was in my 2nd trimester. I needed some relief from the back aches and sore feet. It's a tiny place with only 2 treatment rooms (they recently moved so this might have changed). I arrived a few minutes early to fill out forms and they actually went through the forms with me and...


More 


"
karogies,Chicago,Il,,,"Paris, France,Los Angeles, CA, USA,Monteverde,Monteverde Cloud Forest Reserve, Costa Rica,Oahu, HI, USA,Rome, Italy,Santa Elena, Costa Rica,Agra, India,Albuquerque, NM, USA,Alexandria, VA, USA,Amsterdam, The Netherlands,Anchorage, AK, USA,",[],"Vizit Los Angeles Tours, Los Angeles",,,,"
My husband and I arrived in LA on a rainy Sunday afternoon. As we were walking along Hollywood Blvd we were approached by a very nice young man with with Vizit tours. He offered us tickets on a double decker bus for $10/each for 3 days of use. How could we refuse? It was the last tour of that day...


More 


"
Somuchtosee01,Bedford,England, male , 50-64 ,"San Francisco, CA, USA,Boston, MA, USA,Granada, Spain,Antequera, Spain,Marbella, Spain,Bruges, Belgium,Santa Barbara, CA, USA,Tenerife, Spain,Los Angeles, CA, USA,Fethiye, Turkey,Nova Scotia,Ambleside, UK,","[u""I always try to be objective in all my reviews and help people in making their choices - just like I've been helped by numerous TripAdvisor reviews.\nWe get great enjoyment out of our holidays and try for 2 or 3 each year. Prefer sunshine, mountains, sea, culture, history and excellent accommodation all wrapped up in a nice holiday bundle! ""]","Rancho La Brea, Los Angeles",,,5 of 5 stars,"
It was our last day in LA and we thought we would try someting different. Easy parking and no crowds so we off to a good start. The facility was well laid out and a joy to wander round. The discoveries found in these tar pits are truly amazing - so many bones, how do they make sense of it...


More 


"
DvgWhne,Los Angeles,California,,,"Akumal, Mexico,Isla Mujeres, Mexico,Avalon, CA, USA,Kanab, UT, USA,Los Angeles, CA, USA,",[],"LA Hauntings Tour, Los Angeles",,"Join us on a three hour bus around the more unusual side of Los Angeles! The tour is centered on the ghosts that shaped the history of the city from the celebrities that still linger, to the first settlers in the area, LA Hauntings will also dip into the macabre and unexplainable including UFO sightings and famous crimes. Guides are published authors and experienced paranormal investigators .",,"
'm a fan of Halloween and the paranormal, but I'm not a good candidate for places like Knott's Scary Farm or the Haunted Hayride because I don't like things jumping out at me. I found this tour on Yelp and liked the fact that it incorporated downtown LA along with the usual Hollywood places that you'll find on a haunted...


More 


"
SimplyTHEBest1of1,Los Angeles,California, female , 35-49 ,"Dubai, United Arab Emirates,Los Angeles, CA, USA,Goleta, CA, USA,Newport Beach, CA, USA,",[u'Love luxury and class! '],"Blue Medi Spa, Los Angeles"," Baby buggy parking, Lockers / storage, Bathroom facilities, Wheelchair access ","Welcome to Blue Medi Spa, a new concept in wellness combining beauty, science and service. Named ""Top 20 Spas in the Nation"" and InStyle's ""Top Pick for defuzzing like the stars,"" Blue mixes the innovation of medical beauty with the luxury of a spa, giving modern glamour girls and guys, a unique spa experience that delivers results.",5 of 5 stars,"
I am a regular at Blue. From Facials to Botox, Juvederm, laser services; I've done it all.
They are so professional, knowledgeable, and on top of their game. I love all of their providers.
Botox is a no-brainer for a quick pick me up; and they definitely know how to do it best.
One treatment I highly recommend is their...


More 


"
