name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
leomoon,Maine,Maine, , 50-64 ,"['montreal', ' quebec', 'healdsburg', ' ca', 'albuquerque', ' nm', 'santa fe', ' nm', 'boston', ' ma', 'gros islet', 'lunenburg', ' nova scotia', 'anaheim', ' ca', 'asheville', ' nc', 'baltimore', ' md', 'banff', ' alberta', 'bar harbor', ' me']","[' canada', ' usa', ' st. lucia']",[],"Bella Sante Day Spa Med Spa, Boston",N/A,,2 of 5 stars,"I was recently at the Belle Sante day spa on Newbury street Boston.
We(3 of us) had an apt for 1:30...we were advised to be there 10 minutes early. When we arrived at the front desk they were busy so we waited for our turn. This took about 5 minutes. We were then escorted into the locker room, changed, filled out the paper work and waited for the spa tec's to come and get us. We all went into the rooms at the same time..its now about 1:45.....This was to be the facial of 50 minutes that had specific techniques to be preformed. One of us returned from her treatment at 2:15, I was out at 2:25 and my daughter was out at 2:30...The price for each facial was 90 dollars.
When we compared our treatments we each received a different session. I am not usually one to complain. I have been in the health service business for over 20 years and I understand that different practitioners have different styles. My complaints are that we paid for a 50 minute Spa Facial and received one 30,40 and a 45 minute session..Each of our sessions were very different with my daughters being, I think, the only one to received the Best of Boston Spa facial.
When I brought this up to the front desk they did not seem concerned and gave me a 10 off coupon for my next visit.
I have written two complaints to the spa and to date, have not heard back. I will not return.
I may add that one of the ladies I was with did complain about her session in writing and was send a coupon for her next visit."
UpscaleButRealistic,Chestnut Hill,MA, female , 25-34 ,"['new york city', ' ny', 'munich', 'madrid', 'barcelona', 'biloxi', ' ms', 'foxboro', ' ma', 'jersey city', ' nj', 'orlando', ' fl', 'philadelphia', ' pa', 'atlanta', ' ga', 'chicago', ' il', 'las vegas', ' nv']","[' usa', ' germany', ' spain']","['I LOVE to travel - for work, for fun, for culture, for beach - any excuse to see someplace new! I am a huge hotel BRUNCH fan, and even occasionally stop by my local Marriott when I am at home to get a good omelet! ']","Bella Sante Day Spa Med Spa, Boston",N/A,,5 of 5 stars,"A great manicure, it lasted an entire 7 days (and it was the regular old manicure, not the gel kind).

This is my #1 favorite spa in Boston.

Their facials are amazing as well, but this manicure made me want to write a review."
This_isn't_SanDiego,Mansfield Center,Connecticut,,,"['norwich', ' ct', 'boston', ' ma', 'new york city', ' ny', 'amsterdam', 'anaheim', ' ca', 'atlanta', ' ga', 'austin', ' tx', 'baltimore', ' md', 'bangkok', 'barcelona', 'beijing', 'berlin']","[' usa', ' the netherlands', ' thailand', ' spain', ' china', ' germany']",[],"Emerge, Boston",,,4 of 5 stars,"My husband and I were visiting Boston just for the day as an anniversary present and I wanted to find a real 'day spa' where we would both be comfortable (he's not a typical 'spa' guy) - but not overpriced. I found Emerge by reading Boston Magazine online, it was mentioned in an article about spas on Newbury St.

The EMERGE spa menu options were extensive and 5star - the clincher for me was there was a ""Men's Club"" with a wall-mounted TV, exclusive men-only lounge, and separate treatment areas, so the hubby wouldn't have to wander the halls in his slippers surrounded by women in the spa area. Another desirable feature is that the spa is relatively new (recent major remodeled). The spa was comfortable, woods and warm colors. I could have used more comfy seating in the women's spa area. Although there was a great patio on the 4th floor for summer time, it was too cold on this trip and it was closed, and not really cozy enough in the 4th floor reception area. It seemed closed also, with an unattended smoothie bar and coffee area. It all would be great in the summer.

We did see a VIP room off the 4th floor foyer, where you can rent a suite while you get your treatments, you can order food there - not sure if you can do treatments there. May have been a good idea for us, as a couple, to have spent more time together during the day (since I was not invited in to the more cozy men's club area...)

Another great idea - we went on Jan 2 - an IDEAL day since we had the place pretty much to ourselves.

I had the warm stone massage with Bill, AWESOME - best ever. I only wish I had booked a longer session. My husband had a sports massage in the Men's Club with Deb - he said it was very good and she got some knots out (high praise from him). I also had a manicure with Maura, very good, -plus she was great for giving me insights to my next visit to Emerge and what to do around Boston. It was also very enjoyable walking along Newbury before and after our appointments."
mousebooks,Brookline,Massachusetts,,,"['newport', ' ri', 'manchester', ' vt', 'williamstown', ' ma', 'new york city', ' ny', 'seattle', ' wa', 'sleepy hollow', ' ny', 'bernardston', ' ma', 'boston', ' ma', 'dorset', ' vt', 'englewood', ' nj', 'great barrington', ' ma', 'lenox', ' ma']",[' usa'],[],"Emerge, Boston",,,5 of 5 stars,"
Facials at Emerge simply cannot be beat! The products they use are excellent, and the aesthiticians are knowledgeable, well-trained, and caring. Each treatment is tailored to your skin's needs, and comes with a hand and foot treatment, so you leave feeling brand-new from top to toe. When you need extra-special care, Emerge is the place to go.
"
realst8ace,Sugar Land,Texas, female , 50-64 ,"['sugar land', ' tx', 'houston', ' tx', 'atlanta', ' ga', 'san antonio', ' tx', 'blanco', ' tx', 'austin', ' tx', 'montgomery', ' tx', 'rosenberg', ' tx', 'stonewall', ' tx', 'concord', ' ma', 'stafford', ' tx', 'boston', ' ma']",[' usa'],"[""I'm a Realtor and a public speaker. I love to share my opinions, but mostly to help others. If I've had a bad experience, I want to save others from the same fate. If I've experienced great service I want others to benefit, too. ""]","The Histrionic Academy, Boston",,,5 of 5 stars,"What a bargain! We purchased a Groupon for this accompanied walking tour of the Freedom Trail. Our guide was dressed in period costume and took on the persona of a character from the revolutionary period. Andrew was a well informed historian and gave us a the back story of what transpired during the fight for independence. What we learned was fascinated and not what you read in history books. We didn't follow the red line of the Freedom Trail (which has been moved numerous times), but instead went to the areas that were rich with history and spent a lot of time in the granary burying ground. Here we heard wonderful stories and biographies of the famous players such as John Hancock, Paul Revere, Samuel Adams and many others. The tour lasted for 2 hours.

Rather than try to do the trail on your own, get a ticket, make a reservation and enjoy learning a lot about the birth of our nation."
FightOnGirl,Palm Desert,California,,,"['beverly hills', ' ca', 'boston', ' ma', 'palm desert', ' ca', 'paso robles', ' ca']",[' usa'],[],"The Histrionic Academy, Boston",,,1 of 5 stars,"Our guide (on the 10:30am tour on Saturday, Sept 13) Mary something or other, opened with the premise that she was French and after a very long winded, uninteresting monologue about nothing her ""accent"" disappeared. 45 minutes later, yes 45 MINUTES LATER we had only made it up to the cemetery where Paul Revere is buried.
This is where our patience ended as we had heard enough of her uninteresting prolonged dribble that was awkward and difficult to follow. We were compelled to abandon the guided tour and continued on our own.
I'm sure there are wonderful guides full of interesting facts and tid bits that could make this tour worth the time and money, however we experienced the exact opposite."
307Wyoming,Jackson,Wyoming,,,"['rome', 'boston', ' ma', 'copenhagen', 'st. petersburg', 'kastrup', 'albuquerque', ' nm', 'anaheim', ' ca', 'annapolis', ' md', 'arlington', ' va', 'aspen', ' co', 'athens', 'atlanta', ' ga']","[' italy', ' usa', ' denmark', ' russia', ' greece']",[],"Boston Lobster Tours, Boston",,,4 of 5 stars,"
We went out with Captain Tony while in Boston for baseball games. There was just the three of us on his boat, and the views from the harbor are great! He told us some history of Boston and then explained all about lobsters. Our nephew had fun banding the claws of the two lobsters that were kept!
"
BES113,Cambridge,Massachusetts,,,"['boston', ' ma']",[' usa'],[],"Toscana European Salon and Day Spa, Boston",,,5 of 5 stars,"
Entering the salon to a pleasant greeting with a smile and a hug relaxed me immediately. Then, Christina's expert and gentle hands worked their magic on this tired face that needed cleansing and a little tender loving care after recent daily doses of sun, sand, pool water and sunscreen.
Ahhhh, so nice. Can't wait to do it again and again.
"
LxStasi,London,United Kingdom,,,"['boston', ' ma', 'london', 'acadia national park', ' me', 'albufeira', 'albuquerque', ' nm', 'amalfi', 'amsterdam', 'annapolis', ' md', 'ao nang', 'asheville', ' nc', 'atlantic city', ' nj', 'auckland']","[' usa', ' uk', ' portugal', ' italy', ' the netherlands', ' thailand', ' new zealand']",[],"Toscana European Salon and Day Spa, Boston",,,1 of 5 stars,"
Don't go here, service is crap - made a reservation over the phone, turn up and they said they didn't have time for me and couldn't even squeeze me in. What kind of salon doesn't honor reservations?!
"
fpestello,Reeves,LA,,,"['boston', ' ma', 'charleston', ' sc', 'kinder', ' la', 'great smoky mountains national park', ' tn', 'bar harbor', ' me', 'braintree', ' ma', 'gatlinburg', ' tn', 'lake charles', ' la', 'saint john', ' new brunswick', 'anacoco', ' la', 'halifax', ' nova scotia', 'pigeon forge', ' tn']","[' usa', ' canada']",[],"Beantown Trolley, Boston", Stairs / lift ,,3 of 5 stars,"We noticed that two Old Town Trolleys would come while we waited the 30 minutes for our Beantown Trolley. The Beantown Trolley picked us up at our hotel in Braintree which was handy, but it only takes you back to the hotel at five in the afternoon and it took about 90 minutes with all the stops and the city traffic. Some tour guides were excellent and others only average. The trolley ticketed includes an hour harbor tour which was nice."
malmal113,Boston,Massachusetts, female , 25-34 ,"['salem', ' ma', 'boston', ' ma', 'nantucket', ' ma', 'edinburgh', 'london', 'amsterdam', 'kihei', ' hi', 'new york city', ' ny', 'wailea', ' hi', 'baltimore', ' md', 'frankfurt', 'granada']","[' usa', ' uk', ' the netherlands', ' germany', ' spain']",[],"Boston Harbor Boat Rentals, Boston",N/A,,4 of 5 stars,"Bought the Living Social for 5-person boat. Here are the highlights:

Pros:
Access to a boat and freedom to navigate the harbor on your own (good for those with some boating experience)
Inexpensive and casually run by Don
Flexibility - Don is happy to accommodate schedules and changes if notified in advance.
New engine (2014) on the boat so it was easy to start.
Garmin GPS was able to make up for rickety boat gauges and was useful for speed/depth/navigation.
Don met with us to review the navigation, life jackets, practice maneuvering the boat, etc. before we left.

Cons:
Don is difficult to get a hold of... keep calling, call him back and call to confirm. I wouldn't trust text/email.
Older boat so gauges were not that accurate.
Because Don may be difficult to get a hold of you may find communicating with him a struggle/annoying.

Overall: We had a great time! Don said that we could reschedule if the weather looked bad but he needed to know 3 hours before our launch time because he did not want to put the boat in and bring it over just to have us change our mind. Very reasonable prices and requests. He was flexible in letting us stay out 20 minutes longer when we called to request this from the boat. Just make sure to communicate with Don to reserve, confirm and remind -- he is difficult to get in touch with but well worth it when you do!"
